time	x
0	0
0.010011012	0.936503921
0.020022024	0.113768284
0.030033036	0.054506934
0.040044048	1.393959148
0.050055061	2.461724716
0.060066073	4.241731117
0.070077085	5.284138152
0.080088097	7.418143297
0.090099109	8.209105242
0.100110121	11.76480435
0.110121133	13.05513131
0.120132145	15.06677966
0.130143157	17.27546653
0.14015417	18.91163403
0.150165182	23.25561687
0.160176194	25.21486047
0.170187206	27.02344633
0.180198218	31.92805626
0.19020923	33.65930491
0.200220242	38.77344633
0.210231254	40.5002376
0.220242266	44.79501496
0.230253279	48.18206056
0.240264291	53.60677966
0.250275303	55.78640929
0.260286315	61.37148554
0.270297327	64.23835861
0.280308339	69.44625335
0.290319351	74.25609473
0.300330363	77.64389306
0.310341376	82.23370274
0.320352388	85.74011299
0.3303634	91.66484418
0.340374412	97.12900188
0.350385424	100.9320322
0.360396436	106.7572951
0.370407448	111.2129021
0.38041846	116.2582648
0.390429472	121.3655425
0.400440485	126.2442797
0.410451497	131.4656032
0.420462509	136.512662
0.430473521	143.9998029
0.440484533	147.1942797
0.450495545	154.037732
0.460506557	158.5714855
0.470517569	164.4578001
0.480528581	170.0961
0.490539594	176.1686844
0.500550606	182.1845574
0.510561618	189.2726333
0.52057263	193.5606258
0.530583642	200.240113
0.540594654	205.4067797
0.550605666	211.0921729
0.560616678	217.8368872
0.57062769	224.8336089
0.580638703	230.7623352
0.590649715	237.4845574
0.600660727	243.4177687
0.610671739	250.3932661
0.620682751	256.9623352
0.630693763	262.867306
0.640704775	271.2938764
0.650715787	277.7586315
0.660726799	284.1260779
0.670737812	292.7086665
0.680748824	297.8278323
0.690759836	305.4723534
0.700770848	310.9878607
0.71078186	319.9291677
0.720792872	326.4067797
0.730803884	334.8670971
0.740814896	341.7225691
0.750825908	347.9210654
0.760836921	354.4988849
0.770847933	362.5080455
0.780858945	369.9782082
0.790869957	376.7192797
0.800880969	384.0159751
0.810891981	391.8877923
0.820902993	398.9067797
0.830914005	406.4295069
0.840925018	413.7091052
0.85093603	420.7154216
0.860947042	428.0478053
0.870958054	435.380113
0.880969066	442.5595574
0.890980078	450.4799504
0.90099109	457.5634062
0.911002102	464.8823894
0.921013114	471.054667
0.931024127	480.2505297
0.941035139	487.3505999
0.951046151	495.7467797
0.961057163	503.576591
0.971068175	509.8538385
0.981079187	517.9958208
0.991090199	525.9965233
1.001101211	532.925767
1.011112223	539.3947315
1.021123236	547.3317797
