time	x
0	0
0.010011012	0.242050308
0.020022024	0.301033592
0.030033036	2.856589147
0.040044048	3.760097919
0.050055061	3.537541528
0.060066073	5.495478036
0.070077085	6.492643569
0.080088097	7.482715273
0.090099109	8.958038423
0.100110121	10.21890799
0.110121133	13.00052854
0.120132145	14.82881137
0.130143157	16.74023695
0.14015417	19.06029285
0.150165182	22.05103359
0.160176194	23.19274734
0.170187206	26.77764178
0.180198218	30.06770026
0.19020923	33.08325581
0.200220242	36.12581992
0.210231254	38.02325581
0.220242266	41.40325581
0.230253279	44.93023256
0.240264291	49.53545094
0.250275303	52.76871036
0.260286315	56.57042563
0.270297327	59.48621878
0.280308339	63.68992248
0.290319351	67.04408915
0.300330363	72.56171735
0.310341376	74.9554592
0.320352388	80.22838402
0.3303634	83.39282103
0.340374412	88.75658915
0.350385424	93.12851897
0.360396436	97.40560876
0.370407448	101.9677003
0.38041846	106.5581395
0.390429472	109.8955962
0.400440485	115.0687104
0.410451497	120.0465116
0.420462509	125.2671583
0.430473521	128.1065891
0.440484533	132.8232558
0.450495545	134.9677003
0.460506557	143.718908
0.470517569	147.876197
0.480528581	152.7585499
0.490539594	158.9020437
0.500550606	163.5015167
0.510561618	167.9151477
0.52057263	173.1395349
0.530583642	180.4565891
0.540594654	184.8565891
0.550605666	187.9232558
0.560616678	193.5348837
0.57062769	201.5990134
0.580638703	205.0495716
0.590649715	212.6899225
0.600660727	214.9565891
0.610671739	219.7732558
0.620682751	225.666113
0.630693763	232.0667341
0.640704775	237.9232558
0.650715787	242.4232558
0.660726799	246.7585499
0.670737812	249.7924866
0.690759836	259.7600979
0.700770848	261.8380706
0.71078186	268.4607558
0.720792872	271.9542903
0.730803884	276.1522881
0.740814896	280.8565891
0.750825908	285.3746072
0.760836921	290.9706242
0.770847933	297.1536906
0.780858945	300.7232558
0.790869957	305.4815891
0.800880969	312.5565891
0.810891981	316.5432558
0.820902993	321.1596195
0.830914005	325.5470653
0.840925018	328.3670058
0.85093603	335.3390453
0.860947042	339.4518272
0.870958054	347.166113
0.880969066	351.916113
0.890980078	359.5232558
0.90099109	363.245478
0.911002102	368.6409029
0.921013114	374.1343669
0.931024127	379.9121447
0.941035139	386.239472
0.951046151	395.7375415
0.961057163	401.3732558
0.971068175	403.2107558
0.981079187	409.4715317
0.991090199	414.876197
1.001101211	420.4591532
1.011112223	428.205074
1.021123236	435.1102123
1.031134248	437.993844
1.04114526	445.3089701
1.051156272	448.5788114
1.061167284	455.0946844
1.071178296	463.2232558
1.081189308	469.2018272
1.09120032	473.9778013
1.101211332	482.8414376
1.111222345	485.9121447
1.121233357	493.3565891
1.131244369	496.3710819
1.141255381	507.1811506
1.151266393	509.1865211
1.161277405	516.1001789
1.171288417	520.7177003
1.181299429	531.4306632
1.191310441	531.9565891
1.201321454	540.3357558
1.211332466	546.2155635
1.221343478	551.4232558
1.23135449	557.892821
1.241365502	564.5884732
1.251376514	571.993844
1.261387526	577.166113
1.271398538	583.0232558
1.281409551	589.9477841
1.291420563	595.4677003
1.301431575	601.1043369
1.311442587	606.7623862
1.321453599	612.3323467
1.331464611	619.9962288
1.341475623	625.2482558
1.351486635	631.0545058
1.361497647	637.712911
1.37150866	643.8501789
1.381519672	650.4742362
1.391530684	656.3211282
1.401541696	662.8482558
1.411552708	669.07498
1.42156372	674.5922213
1.431574732	681.7579497
1.441585744	686.3565891
1.451596756	694.3883352
1.461607769	700.819866
1.471618781	704.3899225
