time	x
0	0
0.010011012	0.501552795
0.020022024	1.425362319
0.030033036	1.625937031
0.040044048	1.872584541
0.050055061	2.053901132
0.060066073	3.950800915
0.070077085	4.867954911
0.080088097	5.813613685
0.090099109	6.069221968
0.100110121	8.153471772
0.110121133	10.07694962
0.120132145	13.10869565
0.130143157	14.28647343
0.14015417	15.54417952
0.150165182	17.41132723
0.160176194	21.09145427
0.170187206	22.56439185
0.180198218	26.14202899
0.19020923	29.16839714
0.200220242	30.40599295
0.210231254	34.09282264
0.220242266	36.54459309
0.230253279	42.24869565
0.240264291	45.07479735
0.250275303	48.18222506
0.260286315	51.12298137
0.270297327	53.9528515
0.280308339	58.09518214
0.290319351	61.04772004
0.300330363	66.76869565
0.310341376	69.78985507
0.320352388	73.47356052
0.3303634	79.2048495
0.340374412	82.36293294
0.350385424	87.60075914
0.360396436	92.64528102
0.370407448	96.25869565
0.38041846	100.5603086
0.390429472	105.7158385
0.400440485	110.7361466
0.410451497	115.1086957
0.420462509	121.1471572
0.430473521	124.8320999
0.440484533	129.7263427
0.450495545	134.2851662
0.460506557	138.7557545
0.470517569	143.9714408
0.480528581	149.6686957
0.490539594	154.2892512
0.500550606	160.2466267
0.510561618	163.9392041
0.52057263	169.2753623
0.530583642	174.4698068
0.540594654	179.9119743
0.550605666	185.5841055
0.560616678	191.672332
0.57062769	196.0448659
0.580638703	200.7580463
0.590649715	206.4312763
0.600660727	211.1650337
0.610671739	217.3031401
0.620682751	221.6234015
0.630693763	227.1642512
0.640704775	233.6431784
0.650715787	238.2961957
0.660726799	244.5372671
0.670737812	250.3586957
0.680748824	257.2017189
0.690759836	261.993311
0.700770848	268.945905
0.71078186	273.512951
0.720792872	278.8734015
0.730803884	285.9035674
0.740814896	289.4967554
0.750825908	296.2240803
0.760836921	302.5
0.770847933	308.0515528
0.780858945	312.9782609
0.790869957	318.5803938
0.800880969	326.6215162
0.810891981	331.1944099
0.820902993	337.0890878
0.830914005	343.3779264
0.840925018	351.4575329
0.85093603	354.2938808
0.860947042	359.4595728
0.870958054	365.2923691
0.880969066	371.0595153
0.890980078	377.3208169
0.90099109	383.1856187
0.911002102	388.8455378
0.921013114	394.6861604
0.931024127	401.2568438
0.941035139	405.6325052
0.951046151	414.0305707
0.961057163	418.416388
0.971068175	426.4110212
0.981079187	429.8743207
0.991090199	439.1086957
1.001101211	443.1736307
1.011112223	448.911726
1.021123236	455.6369975
1.031134248	459.7886957
1.04114526	467.3924794
1.051156272	473.8706004
1.061167284	479.6389987
1.071178296	485.0267284
1.081189308	490.1086957
1.09120032	497.488006
1.101211332	503.9175192
1.111222345	510.0512244
1.121233357	515.7086957
1.131244369	521.9053058
1.141255381	527.3695652
1.151266393	533.6604198
1.161277405	541.0015528
1.171288417	546.2385658
1.181299429	552.3684359
1.191310441	556.756583
1.201321454	562.7366026
1.211332466	572.3944099
1.221343478	576.5276146
1.23135449	581.7336957
1.241365502	586.8286957
1.251376514	594.5713822
1.261387526	600.4312763
1.271398538	608.1886957
1.281409551	613.3150449
1.291420563	618.0134576
1.301431575	624.7209406
1.311442587	630.5742129
1.321453599	638.7803374
1.331464611	645.1086957
1.341475623	649.1613272
1.351486635	656.2356798
1.361497647	661.4608083
1.37150866	669.0797101
1.381519672	675.4142512
1.391530684	680.8048982
1.401541696	686.8879164
1.411552708	692.9947716
1.42156372	699.3439898
