time	x
0	0
0.009989012	0.046353824
0.019978024	0.283981486
0.029967036	0.598598131
0.039956048	0.762616822
0.04994506	1.109893433
0.059934073	1.238689085
0.069923085	1.612734169
0.079912097	1.906452028
0.089901109	2.098064085
0.099890121	2.642303717
0.109879133	3.086929632
0.119868145	3.667885514
0.129857157	4.043584667
0.139846169	4.477708475
0.149835181	5.015711144
0.159824193	5.690635514
0.169813205	6.184327822
0.179802218	6.740252535
0.18979123	7.325754457
0.199780242	7.742337993
0.209769254	8.424082323
0.219758266	8.967522214
0.229747278	9.824480342
0.23973629	10.57150731
0.249725302	11.24242499
0.259714314	12.20968636
0.269703326	12.94951687
0.279692338	13.87338876
0.289681351	14.71810471
0.299670363	15.67067221
0.309659375	16.58817398
0.319648387	17.74078646
0.329637399	18.81201287
0.339626411	19.91883735
0.349615423	20.98896735
0.359604435	22.32328823
0.369593447	23.45238659
0.379582459	24.75930484
0.389571471	25.88296204
0.399560483	27.01990906
0.409549496	28.11082156
0.419538508	29.3112509
0.42952752	30.69858673
0.439516532	32.03663551
0.449505544	33.3411092
0.459494556	34.54337371
0.469483568	35.88134403
0.47947258	37.39224637
0.489461592	38.5851508
0.499450604	40.15431409
0.509439616	41.54202013
0.519428629	42.77063551
0.529417641	44.26626685
0.539406653	45.85468981
0.549395665	47.31645852
0.559384677	48.79027188
0.569373689	50.42265321
0.579362701	51.97663551
0.589351713	53.46588785
0.599340725	54.90151923
0.609329737	56.66377837
0.619318749	58.35324102
0.629307761	59.84276455
0.639296774	61.41640296
0.649285786	62.9561286
0.659274798	64.6723498
0.66926381	66.53398846
0.679252822	68.15046729
0.689241834	69.93926709
0.699230846	71.59297215
0.709219858	73.44586628
0.71920887	75.03874314
0.729197882	76.81717605
0.739186894	78.65981524
0.749175907	80.31028037
0.759164919	82.30197184
