time	x
0	0
0.009989012	0.210139978
0.019978024	0.200963444
0.029967036	0.297296651
0.039956048	0.513515745
0.04994506	0.766735722
0.059934073	0.999646983
0.069923085	1.180196536
0.079912097	1.49159919
0.089901109	1.866493268
0.099890121	2.208168636
0.109879133	2.491025779
0.119868145	2.985994648
0.129857157	3.249646983
0.139846169	3.715545809
0.149835181	4.262943427
0.159824193	4.926718138
0.169813205	5.232658432
0.179802218	5.728151118
0.18979123	6.386620866
0.199780242	6.883270677
0.209769254	7.265688259
0.219758266	8.143092105
0.229747278	8.683452275
0.23973629	9.405719656
0.249725302	10.09416769
0.259714314	10.61651137
0.269703326	11.52776047
0.279692338	12.24175282
0.289681351	12.99332359
0.299670363	13.81944211
0.309659375	14.79809211
0.319648387	15.604087
0.329637399	16.51096874
0.339626411	17.65578829
0.349615423	18.52965587
0.359604435	19.53714823
0.369593447	20.57079407
0.379582459	21.78265756
0.389571471	22.709278
0.399560483	23.99102763
0.409549496	25.02612782
0.419538508	26.0903545
0.42952752	27.10005171
0.439516532	28.37527823
0.449505544	29.38434211
0.459494556	30.47006995
0.469483568	31.75068508
0.47947258	33.07640903
0.489461592	34.41529038
0.499450604	35.7054676
0.509439616	36.95809211
0.519428629	38.26649327
0.529417641	39.50840863
0.539406653	40.94706478
0.549395665	42.33989089
0.559384677	43.66793967
0.569373689	45.18557092
0.579362701	46.51660401
0.589351713	48.09150312
0.599340725	49.54832859
0.609329737	51.06811741
0.619318749	52.41018235
0.629307761	53.88890633
0.639296774	55.45637652
0.649285786	57.07677717
0.659274798	58.60502392
0.66926381	60.16607287
0.679252822	61.65933245
0.689241834	63.24279449
0.699230846	65.02676146
0.709219858	66.69537152
0.71920887	68.2827512
0.729197882	69.80639463
0.739186894	71.51554581
0.749175907	73.28514719
0.759164919	75.33086865
