time	x
0	0
0.00998004	0.218937167
0.01996008	0.509351217
0.02994012	0.881348479
0.03992016	1.025567827
0.0499002	1.244217864
0.05988024	1.520201181
0.069860279	1.996328637
0.079840319	2.320986547
0.089820359	2.540448152
0.099800399	2.725173739
0.109780439	3.17907996
0.119760479	3.68225815
0.129740519	4.249582606
0.139720559	4.39989822
0.149700599	4.774272915
0.159680639	5.329385918
0.169660679	5.976857738
0.179640719	6.397343978
0.189620758	6.880755112
0.199600798	7.464473831
0.209580838	7.848117715
0.219560878	8.455836961
0.229540918	9.077925608
0.239520958	9.370134232
0.249500998	10.27508175
0.259481038	10.91940403
0.269461078	11.24680109
0.279441118	12.34617417
0.289421158	12.69872248
0.299401198	13.37281505
0.309381238	14.13434722
0.319361277	14.89290023
0.329341317	15.60210926
0.339321357	16.05755194
0.349301397	17.22323319
0.359281437	18.41135792
0.369261477	19.06451326
0.379241517	19.99597094
0.389221557	20.92571217
0.399201597	21.95072227
0.409181637	23.11147087
0.419161677	23.96515403
0.429141717	24.98201345
0.439121756	25.76559498
0.449101796	26.90937679
0.459081836	27.97505659
0.469061876	29.06377398
0.479041916	29.93410881
0.489021956	31.03936257
0.499001996	31.9278831
0.508982036	33.20694714
0.518962076	34.47393579
0.528942116	35.4848207
0.538922156	36.72625748
0.548902196	37.96181601
0.558882236	38.98222156
0.568862275	40.00944796
0.578842315	41.30889477
0.588822355	42.61196592
0.598802395	43.67597612
0.608782435	44.8207614
0.618762475	45.91420667
0.628742515	47.29282509
0.638722555	48.91288648
0.648702595	49.87782557
0.658682635	50.96743975
0.668662675	52.34242411
0.678642715	53.64740935
0.688622754	55.02463552
0.698602794	56.37662511
0.708582834	57.58648737
0.718562874	58.76313146
0.728542914	59.88294995
0.738522954	61.40636158
0.748502994	62.59070415
0.758483034	63.78953085
0.768463074	65.53666548
0.778443114	66.88269949
0.788423154	68.26244337
0.798403194	69.83901039
0.808383234	71.06578831
0.818363273	72.72648737
0.828343313	73.9178327
0.838323353	75.94784153
0.848303393	77.08628381
0.858283433	78.68999614
0.868263473	80.10104877
0.878243513	82.055223
0.888223553	83.44883585
0.898203593	85.11066145
0.908183633	86.822126
0.918163673	88.85280921
0.928143713	90.34473631
0.938123752	91.76838339
0.948103792	93.2312335
0.958083832	95.12074024
0.968063872	97.09550698
0.978043912	98.98657509
0.988023952	100.2287816
0.998003992	101.8362034
1.007984032	103.7640061
1.017964072	105.1389556
1.027944112	106.911192
1.037924152	108.7089435
1.047904192	110.3626277
1.057884232	111.8786241
1.067864271	113.8023066
1.077844311	115.8124268
1.087824351	117.2449187
1.097804391	119.404654
1.107784431	121.1918382
1.117764471	122.9067255
1.127744511	124.4569577
1.137724551	126.8718207
1.147704591	128.4242351
1.157684631	129.9114972
1.167664671	132.0973207
1.177644711	134.0022449
1.18762475	135.5837895
