time	x
0	0
0.010011012	4.597222222
0.020022024	9.709643606
0.030033036	15.09477124
0.040044048	22.0086072
0.050055061	29.13307494
0.060066073	35.63450292
0.070077085	42.72735043
0.080088097	54.4781746
0.090099109	59.75925926
0.100110121	66.3236715
0.110121133	72.57532957
0.120132145	78.73174603
0.130143157	84.73504274
0.14015417	90.86805556
0.150165182	95.96581197
0.160176194	109.7070707
0.170187206	115.7962963
0.180198218	120.6388889
0.19020923	127.1563307
0.200220242	132.0055556
0.210231254	140.3230994
0.220242266	147.8488889
0.230253279	149.3099415
0.240264291	156.2568134
0.250275303	161.8398693
0.260286315	169.370021
0.270297327	174.2181572
0.280308339	180.9488889
0.290319351	188.281746
0.300330363	194.0870021
0.310341376	198.2320261
0.320352388	212.6288889
0.3303634	216.8274854
0.340374412	222.281746
0.350385424	229.9323671
0.360396436	235.6016548
0.370407448	240.3333333
0.38041846	246.9525253
0.390429472	253.6497585
0.400440485	260.0888889
0.410451497	265.3322851
0.420462509	269.06974
0.430473521	275.4527187
0.440484533	283.9343434
0.450495545	287.994152
0.460506557	294.899093
0.470517569	298.6746032
0.480528581	307.6045752
0.490539594	313.1388889
0.500550606	318.2425474
0.510561618	324.6722222
0.52057263	331.0011338
0.530583642	335.6815718
0.540594654	342.2616162
0.550605666	349.0303983
0.560616678	353.5994152
0.57062769	361.2013889
0.580638703	367.0138889
0.590649715	371.2425474
0.600660727	377.1563307
0.610671739	381.7222222
0.620682751	388.7759857
0.630693763	395.2174603
0.640704775	400.1296296
0.650715787	404.937276
0.660726799	412.3888889
0.670737812	416.9646465
0.680748824	421.8055556
0.690759836	427.1444444
0.700770848	433.7888889
0.71078186	439.2979798
0.720792872	444.3119658
0.730803884	450.6111111
0.740814896	454.1111111
0.750825908	461.8504274
0.760836921	468.4832285
0.770847933	472.1388889
0.780858945	476.994152
0.790869957	481.510101
0.800880969	488.3566308
0.810891981	493.7847222
0.820902993	499.9853801
0.830914005	503.7923977
0.840925018	508.6388889
0.85093603	514.3716475
0.860947042	519.8417191
0.870958054	524.8888889
0.880969066	530.1481481
0.890980078	535.5707071
0.90099109	541.0288889
0.911002102	544.4070707
0.921013114	551.0120773
0.931024127	556.5388889
0.941035139	560.7854406
0.951046151	565.531746
0.961057163	571.3544061
0.971068175	575.517094
0.981079187	579.1098191
0.991090199	585.1388889
1.001101211	589.5235043
1.011112223	593.8450292
1.021123236	599.3732639
1.031134248	603.7916667
1.04114526	608.4343434
1.051156272	611.9502924
1.061167284	616.468254
1.071178296	621.4485904
1.081189308	625.5440613
1.09120032	630.5193237
1.101211332	633.0888889
1.111222345	636.8766938
1.121233357	640.2111111
1.131244369	647.0288889
1.141255381	650.1456456
1.151266393	652.3724954
1.161277405	655.715812
1.171288417	659.8388889
1.181299429	663.4052823
1.191310441	668.4960317
1.201321454	670.1888889
1.211332466	673.215812
1.221343478	677.2555556
1.23135449	678.6422222
1.241365502	682.0653595
1.251376514	684.664751
1.261387526	688.64241
1.271398538	688.9859038
1.281409551	691.8366501
1.291420563	694.7998478
1.301431575	695.7397661
1.311442587	697.1685499
1.321453599	699.7777778
1.331464611	700.3184664
1.341475623	701.6388889
1.351486635	702.6350427
1.361497647	703.7698413
1.37150866	704.8483483
1.381519672	705.5042735
1.391530684	707.1685499
1.401541696	707.6210317
