time	x
0	0
0.010011012	0.364397719
0.020022024	0.363997879
0.030033036	1.76393534
0.040044048	2.556596702
0.050055061	1.785096909
0.060066073	2.803589484
0.070077085	3.44179967
0.080088097	3.985671937
0.090099109	4.195814406
0.100110121	4.837439614
0.110121133	6.181884058
0.120132145	7.731884058
0.130143157	8.379319955
0.14015417	10.68835172
0.150165182	13.79466945
0.160176194	14.69521739
0.170187206	14.60591507
0.180198218	17.07810399
0.19020923	20.05331263
0.200220242	21.03985507
0.210231254	24.64855072
0.220242266	26.98188406
0.230253279	29.72219414
0.240264291	34.19257588
0.250275303	36.31521739
0.260286315	42.0273386
0.270297327	45.77574371
0.280308339	49.61283644
0.290319351	51.96386604
0.300330363	57.05480072
0.310341376	61.07053654
0.320352388	65.47236025
0.3303634	70.51774904
0.340374412	74.65287973
0.350385424	81.20652174
0.360396436	86.56197064
0.370407448	90.15668081
0.38041846	95.42048055
0.390429472	101.0434783
0.400440485	105.7295031
0.410451497	111.4957729
0.420462509	115.9818841
0.430473521	121.5921405
0.440484533	128.1413043
0.450495545	132.6998328
0.460506557	139.3971846
0.470517569	146.2002749
0.480528581	151.6704805
0.490539594	157.3707729
0.500550606	164.1174152
0.510561618	171.6530552
0.52057263	177.4021739
0.530583642	183.4510199
0.540594654	189.7405047
0.550605666	196.2602723
0.560616678	202.8573861
0.57062769	209.4970356
0.580638703	216.617543
0.590649715	224.1782311
0.600660727	229.430602
0.610671739	236.4597957
0.620682751	243.3958626
0.630693763	249.6932662
0.640704775	257.5576416
0.650715787	263.5905797
0.660726799	271.8446292
0.670737812	277.8090446
0.680748824	286.4422015
0.690759836	294.2171782
0.700770848	300.8833992
0.71078186	307.5652174
0.720792872	316.8045791
0.730803884	324.4580745
0.740814896	332.3318841
0.750825908	340.4690635
0.760836921	346.786646
0.770847933	354.2184432
0.780858945	362.0744767
0.790869957	370.0101326
0.800880969	378.7110507
0.810891981	386.2948092
0.820902993	395.1046911
0.830914005	401.8081751
0.840925018	408.2878201
0.85093603	416.886646
