time	x
0	0
0.010011012	0.855572755
0.020022024	1.592941176
0.030033036	2.82745098
0.040044048	4.04627451
0.050055061	4.65683728
0.060066073	5.615441176
0.070077085	6.298039216
0.080088097	7.890969345
0.090099109	8.711671335
0.100110121	11.04547849
0.110121133	12.52627451
0.120132145	14.26405229
0.130143157	17.86375199
0.14015417	19.99556413
0.150165182	22.31638204
0.160176194	26.29684362
0.170187206	29.11632146
0.180198218	31.55294118
0.19020923	35.36984258
0.200220242	37.94854557
0.210231254	41.95592625
0.220242266	44.81764706
0.230253279	49.84871582
0.240264291	52.74341737
0.250275303	57.28788094
0.260286315	62.82880325
0.270297327	65.52015429
0.280308339	71.24991087
0.290319351	75.11458501
0.300330363	80.02352941
0.310341376	84.98431373
0.320352388	89.71960784
0.3303634	94.43529412
0.340374412	99.1099032
0.350385424	104.8606335
0.360396436	109.2035436
0.370407448	115.3416736
0.38041846	119.1362745
0.390429472	126.9302997
0.400440485	132.1335863
0.410451497	137.7936819
0.420462509	144.1719888
0.430473521	149.0344227
0.440484533	155.660084
0.450495545	161.9362745
0.460506557	168.5823529
0.470517569	174.1957983
0.480528581	180.2051151
0.490539594	186.8862745
0.500550606	193.4659847
0.510561618	199.2571665
0.52057263	205.9299904
0.530583642	212.0119576
0.540594654	219.2588235
0.550605666	226.6529412
0.560616678	233.1461615
0.57062769	240.0608777
0.580638703	247.4317291
0.590649715	252.9322515
0.600660727	259.4586016
0.610671739	265.2596078
0.620682751	272.9627772
0.630693763	280.1215686
0.640704775	286.1683258
0.650715787	291.985777
0.660726799	299.3862745
0.670737812	307.7381264
0.680748824	312.2943205
0.690759836	319.4745098
0.700770848	326.0886555
0.71078186	333.121123
0.720792872	339.9165775
0.730803884	345.4186128
0.740814896	353.9760181
