time	x
0	0
0.009985022	1.771295979
0.019970045	3.771993502
0.029955067	5.452521964
0.03994009	7.5477416
0.049925112	6.292660763
0.059910135	3.019462744
0.069895157	2.041732242
0.07988018	2.764106997
0.089865202	4.857064543
0.099850225	5.579056579
0.109835247	1.315201747
0.11982027	1.410371554
0.129805292	1.589842339
0.139790315	1.997448745
0.149775337	4.056075454
0.159760359	3.462663592
0.169745382	6.539998398
0.179730404	8.407878515
0.189715427	7.376138369
0.199700449	3.794530012
0.209685472	6.139429877
0.219670494	5.242163142
0.229655517	7.116631902
0.239640539	7.388165253
0.249625562	7.734801104
0.259610584	4.872316065
0.269595607	7.266214952
0.279580629	8.130511784
0.289565652	10.87445147
0.299550674	9.911717613
0.309535696	8.66094103
0.319520719	9.938176808
0.329505741	13.20113248
0.339490764	14.64950854
0.349475786	12.16540313
0.359460809	13.73622376
0.369445831	14.18198432
0.379430854	14.4737404
0.389415876	16.08229091
0.399400899	16.39333891
0.409385921	18.15118261
0.419370944	17.6794362
0.429355966	19.75087368
0.439340989	19.48487808
0.449326011	20.48171928
0.459311033	22.31436249
0.469296056	23.28690629
0.479281078	23.63048388
0.489266101	23.9556695
0.499251123	21.6475444
0.509236146	23.21540236
0.519221168	26.33925291
0.529206191	27.49689717
0.539191213	26.26598805
0.549176236	27.12311127
0.559161258	26.45096003
0.569146281	26.88386257
0.579131303	29.93585444
0.589116326	30.8079083
0.599101348	31.9860747
0.60908637	31.75829056
0.619071393	31.39210791
0.629056415	33.2866754
0.639041438	36.73171081
0.64902646	35.4601921
0.659011483	35.52997864
0.668996505	36.8041373
0.678981528	37.93661415
0.68896655	38.80242885
0.698951573	39.10336847
0.708936595	39.76016352
0.718921618	39.63895642
0.72890664	41.62510942
0.738891663	41.86384984
0.748876685	44.36871414
0.758861707	43.71599337
0.76884673	44.79129672
0.778831752	45.77182276
0.788816775	46.54432788
0.798801797	46.63688436
0.80878682	47.36514347
0.818771842	48.6196699
0.828756865	50.55442953
0.838741887	52.61657551
0.84872691	51.98001012
0.858711932	52.65724342
0.868696955	53.66398076
0.878681977	58.20367156
0.888667	55.86190263
0.898652022	58.92998465
0.908637044	59.19602974
0.918622067	60.38889079
0.928607089	60.3217714
0.938592112	60.9467073
0.948577134	60.82344431
0.958562157	60.86000827
0.968547179	64.9725439
0.978532202	66.18730547
0.988517224	66.47503985
0.998502247	68.24136328
1.008487269	69.91126804
1.018472292	69.20217005
1.028457314	73.06775089
1.038442336	73.15393586
1.048427359	73.70615216
1.058412381	74.03472462
1.068397404	74.16958486
1.078382426	73.63331516
1.088367449	74.93542081
1.098352471	73.58940629
1.108337494	78.39817368
1.118322516	77.83411783
1.128307539	78.97056753
1.138292561	81.88373606
1.148277584	85.11429065
1.158262606	82.6514156
1.168247629	82.90330335
1.178232651	84.47123006
1.188217673	84.74954045
1.198202696	87.76204321
1.208187718	88.03656303
1.218172741	89.65562796
1.228157763	91.29257937
1.238142786	90.69880183
1.248127808	93.72344789
1.258112831	93.51553967
1.268097853	94.63010074
1.278082876	94.2684211
1.288067898	93.88233461
1.298052921	94.86163585
1.308037943	97.38377273
1.318022966	99.8257242
1.328007988	95.274318
1.33799301	101.5254694
1.347978033	103.0786357
1.357963055	102.8686617
1.367948078	105.1526514
1.3779331	110.2370034
1.387918123	107.6080846
