time	x
0	0
0.00998004	0.158589878
0.01996008	0.080047713
0.02994012	0.553400788
0.03992016	0.629366756
0.0499002	0.780586411
0.05988024	0.912611314
0.069860279	1.272945501
0.079840319	1.303106583
0.089820359	2.18356497
0.099800399	1.916869433
0.109780439	2.054604254
0.119760479	2.476474662
0.129740519	2.960163946
0.139720559	3.469220541
0.149700599	4.137749391
0.159680639	4.152915885
0.169660679	4.799189474
0.179640719	5.772953746
0.189620758	5.566683599
0.199600798	6.712374472
0.209580838	7.198150043
0.219560878	7.748358794
0.229540918	8.551493726
0.239520958	9.599784462
0.249500998	10.26920713
0.259481038	10.95726954
0.269461078	12.51182346
0.279441118	13.58871608
0.289421158	15.00276741
0.299401198	15.65149373
0.309381238	16.34149651
0.319361277	16.94814603
0.329341317	18.02175494
0.339321357	18.91728405
0.349301397	19.88547316
0.359281437	20.38704561
0.369261477	22.12609816
0.379241517	22.85163033
0.389221557	23.73578002
0.399201597	24.92404816
0.409181637	25.96984816
0.419161677	27.24827953
0.429141717	28.62952925
0.439121756	29.57114967
0.449101796	30.80303688
0.459081836	31.957559
0.469061876	33.09991809
0.479041916	34.83529438
0.489021956	36.21953369
0.499001996	37.33350319
0.508982036	38.51111131
0.518962076	40.31325725
0.528942116	41.66842972
0.538922156	42.67470927
0.548902196	43.87448853
0.558882236	45.41997603
0.568862275	47.00793106
0.578842315	48.10681624
0.588822355	49.82185888
0.598802395	51.48228339
0.608782435	52.51424068
0.618762475	53.94686679
0.628742515	55.45413387
0.638722555	56.73751733
0.648702595	58.20936623
0.658682635	59.8784869
0.668662675	61.40172827
0.678642715	63.02899935
0.688622754	64.66984816
0.698602794	65.89150591
0.708582834	67.45129977
0.718562874	69.05293639
0.728542914	70.87804488
0.738522954	72.60057441
0.748502994	74.11716958
0.758483034	75.72454614
0.768463074	77.16719035
0.778443114	78.96666344
0.788423154	80.51784816
0.798403194	82.66201234
0.808383234	83.75025356
0.818363273	86.00272487
0.828343313	87.13051889
0.838323353	88.83631157
0.848303393	90.45456153
0.858283433	91.9537562
0.868263473	93.59494041
0.878243513	95.00734816
0.888223553	96.79520027
0.898203593	98.40086856
0.908183633	100.0465019
0.918163673	101.9932524
0.928143713	103.5094435
0.938123752	105.1438366
0.948103792	107.022684
0.958083832	108.8647277
0.968063872	110.8251673
0.978043912	112.5364271
0.988023952	114.6487544
0.998003992	116.4514066
1.007984032	117.7618124
1.017964072	119.5726873
1.027944112	120.9214383
1.037924152	123.0723482
1.047904192	125.5457794
1.057884232	127.2219849
1.067864271	129.3263367
1.077844311	130.7685919
1.087824351	133.1080753
1.097804391	134.6737918
1.107784431	137.0223862
1.117764471	138.516534
1.127744511	140.2409822
1.137724551	141.9746101
1.147704591	143.9422291
1.157684631	146.1039107
1.167664671	148.3153745
1.177644711	149.5608482
1.18762475	151.4945235
