time	x
0	0
0.00998004	0.29168106
0.01996008	0.270800125
0.02994012	0.283443523
0.03992016	0.127999831
0.0499002	0.523604692
0.05988024	0.999069227
0.069860279	1.258210604
0.079840319	1.383611778
0.089820359	1.533771407
0.099800399	2.029639175
0.109780439	2.206297
0.119760479	2.356841248
0.129740519	2.785769965
0.139720559	3.247536903
0.149700599	3.731457357
0.159680639	4.220630166
0.169660679	4.622496318
0.179640719	5.01041912
0.189620758	5.933805842
0.199600798	6.529639175
0.209580838	6.979639175
0.219560878	7.523656269
0.229540918	7.979492548
0.239520958	8.708970482
0.249500998	9.832842022
0.259481038	10.24416909
0.269461078	11.05833483
0.279441118	11.88761963
0.289421158	12.93224504
0.299401198	13.77237173
0.309381238	14.9178567
0.319361277	15.94426604
0.329341317	16.88155
0.339321357	17.79976113
0.349301397	18.69016549
0.359281437	19.81377202
0.369261477	20.62730454
0.379241517	21.60370168
0.389221557	22.78454114
0.399201597	23.84359266
0.409181637	25.46178203
0.419161677	26.05036645
0.429141717	26.87060692
0.439121756	28.17194687
0.449101796	28.83552153
0.459081836	30.27752191
0.469061876	31.19360976
0.479041916	31.7612798
0.489021956	33.12734032
0.499001996	34.4284534
0.508982036	35.87679365
0.518962076	36.96151837
0.528942116	38.09107262
0.538922156	39.16141175
0.548902196	40.35289499
0.558882236	41.68963918
0.568862275	43.08312755
0.578842315	43.3722173
0.588822355	45.40517109
0.598802395	46.23882645
0.608782435	47.47287226
0.618762475	48.68494891
0.628742515	49.36908872
0.638722555	50.61392489
0.648702595	52.75309597
0.658682635	53.8347173
0.668662675	55.67602215
0.678642715	57.12911562
0.688622754	57.16999005
0.698602794	60.48142489
0.708582834	61.71617764
0.718562874	63.69042349
0.728542914	66.79311744
0.738522954	67.99238427
0.748502994	69.30825986
0.758483034	70.66700181
0.768463074	73.27311744
0.778443114	75.14576821
0.788423154	75.66224787
0.798403194	77.68396988
0.808383234	78.9194202
0.818363273	80.38741695
0.828343313	82.92503391
0.838323353	85.60189724
0.848303393	87.39996176
0.858283433	87.99920439
0.868263473	91.16482436
0.878243513	91.29050874
0.888223553	93.93486306
0.898203593	94.66113524
0.908183633	98.45106775
0.918163673	99.56530351
0.928143713	102.0861609
0.938123752	103.2937417
0.948103792	103.8052913
0.958083832	107.0187696
0.968063872	109.4336392
0.978043912	111.4354531
0.988023952	113.1897743
0.998003992	114.1412956
1.007984032	119.8238838
1.017964072	117.9373315
1.027944112	117.2480065
1.037924152	124.1946392
1.047904192	124.8938284
1.057884232	125.3103535
1.067864271	126.2250937
1.077844311	126.8965623
1.087824351	131.6946741
1.097804391	130.6304656
1.107784431	131.9425702
1.117764471	129.7392777
1.127744511	133.7659029
1.137724551	132.865123
1.147704591	141.7596392
1.157684631	139.9796392
1.167664671	143.2963058
1.177644711	148.9846392
1.18762475	154.1027161
