time	x
0	0
0.009985022	1.237076934
0.019970045	3.582716578
0.029955067	4.912465437
0.03994009	6.737232789
0.049925112	6.529127638
0.059910135	3.02111297
0.069895157	1.984720185
0.07988018	7.267627282
0.089865202	5.657447638
0.099850225	4.336423161
0.109835247	2.414143023
0.11982027	6.680352813
0.129805292	9.840607567
0.139790315	5.260417228
0.149775337	7.114731618
0.159760359	5.828053235
0.169745382	4.038836133
0.179730404	9.620593863
0.189715427	12.63587446
0.199700449	6.38699482
0.209685472	6.727397278
0.219670494	2.121241924
0.229655517	6.449786011
0.239640539	11.38971881
0.249625562	14.57755145
0.259610584	8.604912524
0.269595607	3.005880247
0.279580629	5.085835105
0.289565652	11.10525737
0.299550674	13.49195621
0.309535696	13.65570946
0.319520719	16.4112472
0.329505741	14.03387815
0.339490764	12.28419006
0.349475786	12.21139541
0.359460809	17.00137601
0.369445831	18.38378452
0.379430854	19.27645787
0.389415876	15.43902278
0.399400899	10.69681335
0.409385921	10.94931377
0.419370944	18.76364123
0.429355966	20.47728496
0.439340989	19.43746194
0.449326011	16.8302768
0.459311033	16.18657787
0.469296056	18.89646028
0.479281078	26.8705667
0.489266101	22.9348695
0.499251123	21.75467001
0.509236146	19.55839926
0.519221168	21.32230505
0.529206191	22.64448868
0.539191213	24.70896679
0.549176236	30.04269745
0.559161258	31.4068461
0.569146281	28.34954938
0.579131303	24.71269324
0.589116326	28.93255243
0.599101348	33.26218086
0.60908637	34.26900852
0.619071393	34.03765054
0.629056415	31.61881878
0.639041438	32.22817417
0.64902646	38.64838478
0.659011483	40.57294845
0.668996505	39.06873519
0.678981528	37.87496689
0.68896655	37.25238628
0.698951573	41.41298732
0.708936595	41.61616382
0.718921618	39.29663084
0.72890664	42.75382188
0.738891663	42.87592764
0.748876685	42.1267827
0.758861707	42.37037139
0.76884673	44.76940519
0.778831752	47.23101151
0.788816775	46.19350232
0.798801797	47.03718703
0.80878682	45.67324192
0.818771842	50.79271009
0.828756865	52.66234582
0.838741887	54.13868553
0.84872691	54.88642009
0.858711932	54.17758004
0.868696955	56.69311153
0.878681977	59.28389643
0.888667	58.796932
0.898652022	59.92709871
0.908637044	59.2356747
0.918622067	65.25906987
0.928607089	67.22180671
0.938592112	70.10205332
0.948577134	70.27348429
0.958562157	75.50352764
0.968547179	72.90505145
0.978532202	73.39730395
0.988517224	76.70953461
0.998502247	83.44349756
1.008487269	86.31216826
1.018472292	80.23307866
1.028457314	79.30405223
1.038442336	82.31631901
1.048427359	77.04578738
1.058412381	81.97730982
1.068397404	82.33199823
1.078382426	80.70875344
1.088367449	79.46317095
1.098352471	76.83003095
1.108337494	82.79658027
1.118322516	83.46610456
1.128307539	86.95847846
1.138292561	85.11898918
1.148277584	87.52184343
1.158262606	85.00357959
1.168247629	90.64184343
1.178232651	90.80307365
1.188217673	89.70998918
1.198202696	88.47908785
1.208187718	87.88808578
1.218172741	87.95710777
1.228157763	87.69506252
1.238142786	92.22573489
1.248127808	95.50552764
1.258112831	96.9533886
1.268097853	98.65126627
1.278082876	100.7390642
1.288067898	97.36528374
1.298052921	100.0062126
1.308037943	101.3230367
1.318022966	100.9982461
1.328007988	99.9050422
1.33799301	102.8324507
1.347978033	102.176428
1.357963055	104.0153939
1.367948078	108.8654974
1.3779331	110.3844932
1.387918123	112.1385922
